numero_aviso;fecha_creacion;tipo_carroceria;marca;linea;version;modelo;version_hechos;codigo_irs;nombre_irs;piezas_totales;piezas_cambio;estado_aviso
177050;2024-07-18 08:50:13.933040;camioneta;MITSUBISHI;OUTLANDER;CVT 2.0 AUT;2021;estacione mi vehiculo como de costumbre y al regresar me percate que tenia aboll adura en el parachoques y maletero. - foco pequeno lateral izquierdo trasero par achoques y maletero.;02090113nntn;parachoque tras.;11;11;OBJETADO
177050;2024-07-18 08:50:13.933040;camioneta;MITSUBISHI;OUTLANDER;CVT 2.0 AUT;2021;estacione mi vehiculo como de costumbre y al regresar me percate que tenia aboll adura en el parachoques y maletero. - foco pequeno lateral izquierdo trasero par achoques y maletero.;02090643nitn;bis.s portalon tras. izq. sup.;11;11;OBJETADO
177050;2024-07-18 08:50:13.933040;camioneta;MITSUBISHI;OUTLANDER;CVT 2.0 AUT;2021;estacione mi vehiculo como de costumbre y al regresar me percate que tenia aboll adura en el parachoques y maletero. - foco pequeno lateral izquierdo trasero par achoques y maletero.;02090642ndtn;bis.s portalon tras. der. sup.;11;11;OBJETADO
177050;2024-07-18 08:50:13.933040;camioneta;MITSUBISHI;OUTLANDER;CVT 2.0 AUT;2021;estacione mi vehiculo como de costumbre y al regresar me percate que tenia aboll adura en el parachoques y maletero. - foco pequeno lateral izquierdo trasero par achoques y maletero.;02090111nntn;panel tras. completo;11;11;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02090190nidn;soporte izquierdo bomper delantero;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02090591nidn;bocel izquierdo bomper delantero;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02090112nndn;bomper delantero;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02090174nndn;rejilla bomper delantero;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02030029nnnn;remache;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02090009nndn;babero delantero;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;02090211nndn;tapa plastica gancho de tiro;8;8;OBJETADO
147329;2024-04-18 09:37:04.399000;;MAZDA;2 [2] [FL];TOURING SEDAN TP 1500CC 6AB;2023;ubicacion: urbanizacion villa sandra mz 18. hechos: iba saliendo de la casa el vehiculo del vecino estaba parqueado y yo me distraje y lo choque dano: el parachoques delantero y el parachoques trasero del vehiculo 3ero;05060044nnni;grapa muelle;8;8;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02090009nndn;babero delantero;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;04030001ennn;sellante lamina;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;04030007nnnn;silicona;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;04020001ennn;aceite 1/4;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;04030001ennn;sellante lamina;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;04020002ennn;aceite caja de velocidades 1/4;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02030007indn;broches bomper delantero;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;05060039nnni;cuna de motor;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02090190nidn;soporte izquierdo bomper delantero;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02020015eidn;cinta anterior puerta delantero izquierdo;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02090186nddn;soporte derecho bomper delantero;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02030004iidn;broches guardapolvo plastico delantero izquierdo;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;02030006iitn;broches guardapolvo plastico trasero izquierdo;21;21;OBJETADO
97420;2023-11-14 09:40:18.034000;;NISSAN;VERSA [FL];DRIVE MT 1600CC 2AB ABS;2017;07/11/2023 23:30 lugar: rio negro antioquia hechos: se estaba prestando un servicio de desplazamiento para sura, y yendo la carretera estaba muy mala y el vehiculo se fue a un hueco, en el momento que se fue al hueco llegaron dos personas en una moto y le intentaron robar, intentado abrir las puertas y le dieron dos patadas a las dos puertas del lado izquierdo, en ese momento llego un mayordomo y el asegurado que iban a recoger y entonces los muchachos de la moto se fueron y lograron sacar el carro, pero cuando ya iba de regreso con el vehiculo, el carro se freno y boto todo el aceite y el clutch quedo abajo. danos: la poli bomba, el disco de embrague, la prensa y el cojiente y las dos puertas del lado izquierdo.;05040026nnni;carter aceite;21;21;OBJETADO
